snapshot_ts_ms,side,price,size
1779637424596,ask,0.025,1063.67
1779637424596,ask,0.03,9199
1779637424596,ask,0.035,5000
1779637424596,ask,0.036,6022
1779637424596,ask,0.037,2531
1779637424596,ask,0.038,4363.37
1779637424596,ask,0.039,2900
1779637424596,ask,0.055,519.24
1779637424596,ask,0.28,2388.7
1779637424596,ask,0.65,5329.66
1779637424596,ask,0.89,8453
1779637424596,ask,0.9,147810
1779637455259,bid,0.023,520
1779637455259,bid,0.021,50851.94
1779637455259,bid,0.02,129403.98
1779637455259,bid,0.018,1219
1779637455259,bid,0.017,6150.32
1779637455259,bid,0.016,1131.43
1779637455259,bid,0.014,2188.69
1779637455259,ask,0.024,1496.07
1779637455259,ask,0.025,1063.67
1779637455259,ask,0.03,9199
1779637455259,ask,0.035,5000
1779637455259,ask,0.036,6022
1779637455259,ask,0.037,2531
1779637455259,ask,0.038,4363.37
1779637455259,ask,0.039,2900
1779637455259,ask,0.055,519.24
1779637455259,ask,0.28,2388.7
1779637455259,ask,0.65,5329.66
1779637455259,ask,0.89,8453
1779637455259,ask,0.9,147810
1779637487144,bid,0.023,520
1779637487144,bid,0.021,50851.94
1779637487144,bid,0.02,129403.98
1779637487144,bid,0.018,1219
1779637487144,bid,0.017,6150.32
1779637487144,bid,0.016,1131.43
1779637487144,bid,0.014,2053.26
1779637487144,ask,0.024,1489.08
1779637487144,ask,0.025,1063.67
1779637487144,ask,0.03,9199
1779637487144,ask,0.035,5000
1779637487144,ask,0.036,6022
1779637487144,ask,0.037,2531
1779637487144,ask,0.038,4363.37
1779637487144,ask,0.039,2900
1779637487144,ask,0.055,519.24
1779637487144,ask,0.28,2388.7
1779637487144,ask,0.65,5329.66
1779637487144,ask,0.89,8453
1779637487144,ask,0.9,147810
1779637487144,ask,0.977,25
1779637487144,bid,0.023,520
1779637487144,bid,0.021,50851.94
1779637487144,bid,0.02,129403.98
1779637487144,bid,0.018,1219
1779637487144,bid,0.017,6150.32
1779637487144,bid,0.016,1131.43
1779637487144,bid,0.014,2053.26
1779637487144,ask,0.024,1489.08
1779637487144,ask,0.03,9199
1779637487144,ask,0.035,5000
1779637487144,ask,0.036,6022
1779637487144,ask,0.037,2531
1779637487144,ask,0.038,4363.37
1779637487144,ask,0.039,2900
1779637487144,ask,0.055,519.24
1779637487144,ask,0.28,2388.7
1779637487144,ask,0.65,5329.66
1779637487144,ask,0.89,8453
1779637487144,ask,0.9,147810
1779637487144,ask,0.977,25
1779637547686,bid,0.023,520
1779637547686,bid,0.021,50851.94
1779637547686,bid,0.02,129403.98
1779637547686,bid,0.018,1219
1779637547686,bid,0.017,6150.32
1779637547686,bid,0.016,1131.43
1779637547686,bid,0.014,2053.26
1779637547686,ask,0.024,1489.08
1779637547686,ask,0.03,9199
1779637547686,ask,0.035,5000
1779637547686,ask,0.036,6022
1779637547686,ask,0.037,2531
1779637547686,ask,0.038,4363.37
1779637547686,ask,0.039,2900
1779637547686,ask,0.28,2388.7
1779637547686,ask,0.65,5329.66
1779637547686,ask,0.89,8453
1779637547686,ask,0.9,147810
1779637547686,ask,0.977,25
1779637579000,bid,0.023,520
1779637579000,bid,0.021,50851.94
1779637579000,bid,0.02,129403.98
1779637579000,bid,0.018,1219
1779637579000,bid,0.017,6150.32
1779637579000,bid,0.016,1131.43
1779637579000,bid,0.014,2053.26
1779637579000,ask,0.024,1489.08
1779637579000,ask,0.03,9199
1779637579000,ask,0.035,5000
1779637579000,ask,0.036,6022
1779637579000,ask,0.037,2531
1779637579000,ask,0.038,4363.37
1779637579000,ask,0.039,2900
1779637579000,ask,0.28,2388.7
1779637579000,ask,0.65,5329.66
1779637579000,ask,0.7,28221.33
1779637579000,ask,0.89,5181
1779637579000,ask,0.9,147810
1779637579000,ask,0.977,25
1779637608772,bid,0.023,21.89
1779637608772,bid,0.021,50851.94
1779637608772,bid,0.02,129403.98
1779637608772,bid,0.018,1219
1779637608772,bid,0.017,6150.32
1779637608772,bid,0.016,1131.43
1779637608772,bid,0.014,2053.26
1779637608772,ask,0.024,1589.08
1779637608772,ask,0.026,9767.08
1779637608772,ask,0.03,9199
1779637608772,ask,0.035,5000
1779637608772,ask,0.036,6022
1779637608772,ask,0.037,2531
1779637608772,ask,0.038,4363.37
1779637608772,ask,0.039,2900
1779637608772,ask,0.28,2388.7
1779637608772,ask,0.65,2787.66
1779637608772,ask,0.7,28554.33
1779637608772,ask,0.89,8453
1779637608772,ask,0.9,147810
1779637608772,ask,0.977,25
1779637636722,bid,0.023,78.05
1779637636722,bid,0.021,50851.94
1779637636722,bid,0.02,129403.98
1779637636722,bid,0.018,1219
1779637636722,bid,0.017,6150.32
1779637636722,bid,0.016,1131.43
1779637636722,bid,0.014,2053.26
1779637636722,bid,0.013,130.54
1779637636722,ask,0.024,1689.08
1779637636722,ask,0.026,9667.08
1779637636722,ask,0.03,9199
1779637636722,ask,0.035,5000
1779637636722,ask,0.036,6022
1779637636722,ask,0.037,2531
1779637636722,ask,0.038,4363.37
1779637636722,ask,0.039,2900
1779637636722,ask,0.28,2388.7
1779637636722,ask,0.65,5329.66
1779637636722,ask,0.7,28554.33
1779637636722,ask,0.89,8453
1779637636722,ask,0.9,147810
1779637636722,ask,0.977,25
1779637667759,bid,0.023,129.31
1779637667759,bid,0.021,50851.94
1779637667759,bid,0.02,129403.98
1779637667759,bid,0.018,1219
1779637667759,bid,0.017,6150.32
1779637667759,bid,0.016,1131.43
1779637667759,bid,0.014,2053.26
1779637667759,bid,0.013,130.54
1779637667759,ask,0.024,1719.38
1779637667759,ask,0.026,9667.08
1779637667759,ask,0.03,9199
1779637667759,ask,0.035,5000
1779637667759,ask,0.036,6022
1779637667759,ask,0.037,2531
1779637667759,ask,0.038,4363.37
1779637667759,ask,0.039,2900
1779637667759,ask,0.28,2388.7
1779637667759,ask,0.65,5329.66
1779637667759,ask,0.7,28554.33
1779637667759,ask,0.89,8453
1779637667759,ask,0.9,147810
1779637667759,ask,0.977,25
1779637694102,bid,0.023,154.01
1779637694102,bid,0.021,50851.94
1779637694102,bid,0.018,1219
1779637694102,bid,0.017,6150.32
1779637694102,bid,0.016,1131.43
1779637694102,bid,0.014,2053.26
1779637694102,bid,0.004,2222
1779637694102,bid,0.003,9041.43
1779637694102,ask,0.024,1740.6
1779637694102,ask,0.026,9667.08
1779637694102,ask,0.027,10512.71
1779637694102,ask,0.029,2385
1779637694102,ask,0.03,9199
1779637694102,ask,0.036,6022
1779637694102,ask,0.037,2531
1779637694102,ask,0.038,4363.37
1779637694102,ask,0.039,2900
1779637694102,ask,0.28,2388.7
1779637694102,ask,0.65,5329.66
1779637694102,ask,0.7,28554.33
1779637694102,ask,0.89,8453
1779637694102,ask,0.9,147810
1779637726940,bid,0.023,184.5
1779637726940,bid,0.021,50851.94
1779637726940,bid,0.018,1219
1779637726940,bid,0.017,6150.32
1779637726940,bid,0.016,1131.43
1779637726940,bid,0.014,2053.26
1779637726940,bid,0.004,2222
1779637726940,bid,0.003,9041.43
1779637726940,ask,0.024,1771.3
1779637726940,ask,0.026,9667.08
1779637726940,ask,0.027,10512.71
1779637726940,ask,0.029,2385
1779637726940,ask,0.03,9199
1779637726940,ask,0.036,6022
1779637726940,ask,0.037,2531
1779637726940,ask,0.038,4363.37
1779637726940,ask,0.039,2900
1779637726940,ask,0.28,2388.7
1779637726940,ask,0.65,5329.66
1779637726940,ask,0.7,28554.33
1779637726940,ask,0.89,8453
1779637726940,ask,0.9,147810
1779637746181,bid,0.023,15261.14
1779637746181,bid,0.022,45000
1779637746181,bid,0.021,50851.94
1779637746181,bid,0.014,2053.26
1779637746181,bid,0.004,2222
1779637746181,bid,0.003,9041.43
1779637746181,ask,0.024,1755.19
1779637746181,ask,0.025,1061.34
1779637746181,ask,0.026,9667.08
1779637746181,ask,0.027,10512.71
1779637746181,ask,0.029,2385
1779637746181,ask,0.03,9199
1779637746181,ask,0.036,6022
1779637746181,ask,0.037,2531
1779637746181,ask,0.038,4363.37
1779637746181,ask,0.039,2900
1779637746181,ask,0.28,2388.7
1779637746181,ask,0.65,5329.66
1779637746181,ask,0.7,28554.33
1779637746181,ask,0.89,8453
1779637746181,ask,0.9,147810
1779637782313,bid,0.023,15261.14
1779637782313,bid,0.022,45000
1779637782313,bid,0.021,50851.94
1779637782313,bid,0.014,2053.26
1779637782313,bid,0.004,2975.09
1779637782313,bid,0.003,8181.26
1779637782313,ask,0.024,1775.88
1779637782313,ask,0.025,1061.34
1779637782313,ask,0.026,9667.08
1779637782313,ask,0.027,10312.61
1779637782313,ask,0.029,2585.1
1779637782313,ask,0.03,9199
1779637782313,ask,0.035,5300
1779637782313,ask,0.036,6022
1779637782313,ask,0.037,2119.46
1779637782313,ask,0.038,3933.56
1779637782313,ask,0.039,2900
1779637782313,ask,0.28,2388.7
1779637782313,ask,0.65,5187.66
1779637782313,ask,0.7,28554.33
1779637782313,ask,0.89,8453
1779637782313,ask,0.9,148310
1779637782313,ask,0.95,49507.14
1779637782313,ask,0.977,25
1779637782313,ask,0.99,55470.64
1779637815068,bid,0.023,15261.14
1779637815068,bid,0.022,45000
1779637815068,bid,0.021,50851.94
1779637815068,bid,0.014,2053.26
1779637815068,bid,0.004,2975.09
1779637815068,bid,0.003,8181.26
1779637815068,ask,0.024,1775.88
1779637815068,ask,0.025,1061.34
1779637815068,ask,0.026,9667.08
1779637815068,ask,0.027,10312.61
1779637815068,ask,0.029,2585.1
1779637815068,ask,0.035,5300
1779637815068,ask,0.036,6022
1779637815068,ask,0.037,2119.46
1779637815068,ask,0.038,3933.56
1779637815068,ask,0.039,2900
1779637815068,ask,0.28,2388.7
1779637815068,ask,0.569,1392
1779637815068,ask,0.65,5329.66
1779637815068,ask,0.7,28554.33
1779637815068,ask,0.89,8453
1779637815068,ask,0.9,148310
1779637815068,ask,0.95,49507.14
1779637815068,ask,0.977,25
1779637815068,ask,0.99,55470.64
1779637846434,bid,0.023,15285.57
1779637846434,bid,0.022,45000
1779637846434,bid,0.014,2053.26
1779637846434,bid,0.004,2975.09
1779637846434,bid,0.003,8181.26
1779637846434,ask,0.024,1767.32
1779637846434,ask,0.025,1061.34
1779637846434,ask,0.026,9667.08
1779637846434,ask,0.027,10312.61
1779637846434,ask,0.029,2585.1
1779637846434,ask,0.035,5300
1779637846434,ask,0.036,6022
1779637846434,ask,0.037,2119.46
1779637846434,ask,0.038,3933.56
1779637846434,ask,0.039,2900
1779637846434,ask,0.28,2388.7
1779637846434,ask,0.569,1392
1779637846434,ask,0.65,5329.66
1779637846434,ask,0.7,28554.33
1779637846434,ask,0.89,8453
1779637846434,ask,0.9,148310
1779637846434,ask,0.95,49507.14
1779637846434,ask,0.977,25
1779637846434,ask,0.99,55470.64
1779637877074,bid,0.023,15285.57
1779637877074,bid,0.022,45000
1779637877074,bid,0.014,2053.26
1779637877074,bid,0.004,2975.09
1779637877074,bid,0.003,8181.26
1779637877074,ask,0.024,1793.46
1779637877074,ask,0.025,1061.34
1779637877074,ask,0.026,9667.08
1779637877074,ask,0.027,10312.61
1779637877074,ask,0.029,2585.1
1779637877074,ask,0.035,5300
1779637877074,ask,0.036,6022
1779637877074,ask,0.037,2119.46
1779637877074,ask,0.038,3933.56
1779637877074,ask,0.039,2900
1779637877074,ask,0.28,2388.7
1779637877074,ask,0.569,1392
1779637877074,ask,0.65,5329.66
1779637877074,ask,0.7,28554.33
1779637877074,ask,0.89,8453
1779637877074,ask,0.9,148310
1779637877074,ask,0.95,49507.14
1779637877074,ask,0.99,55470.64
1779637905669,bid,0.023,15285.57
1779637905669,bid,0.022,45000
1779637905669,bid,0.014,2053.26
1779637905669,bid,0.004,2975.09
1779637905669,bid,0.003,8181.26
1779637905669,ask,0.024,1808.47
1779637905669,ask,0.025,1061.34
1779637905669,ask,0.026,9667.08
1779637905669,ask,0.027,10312.61
1779637905669,ask,0.029,2585.1
1779637905669,ask,0.035,5300
1779637905669,ask,0.036,6022
1779637905669,ask,0.037,2119.46
1779637905669,ask,0.038,3933.56
1779637905669,ask,0.039,2900
1779637905669,ask,0.28,2388.7
1779637905669,ask,0.569,1392
1779637905669,ask,0.65,5329.66
1779637905669,ask,0.7,28554.33
1779637905669,ask,0.89,8453
1779637905669,ask,0.9,148310
1779637905669,ask,0.95,49507.14
1779637905669,ask,0.99,55470.64
1779637923036,bid,0.023,15285.57
1779637923036,bid,0.022,45000
1779637923036,bid,0.014,2053.26
1779637923036,bid,0.004,2975.09
1779637923036,bid,0.003,8181.26
1779637923036,ask,0.024,1808.47
1779637923036,ask,0.025,1061.34
1779637923036,ask,0.026,9667.08
1779637923036,ask,0.027,10312.61
1779637923036,ask,0.029,2585.1
1779637923036,ask,0.035,5300
1779637923036,ask,0.036,6022
1779637923036,ask,0.037,2119.46
1779637923036,ask,0.038,3933.56
1779637923036,ask,0.28,2388.7
1779637923036,ask,0.569,1392
1779637923036,ask,0.65,5329.66
1779637923036,ask,0.7,28554.33
1779637923036,ask,0.89,8453
1779637923036,ask,0.9,148310
1779637923036,ask,0.95,49507.14
1779637923036,ask,0.99,55470.64
1779637963643,bid,0.023,15285.57
1779637963643,bid,0.022,45000
1779637963643,bid,0.014,2053.26
1779637963643,bid,0.004,2975.09
1779637963643,bid,0.003,8181.26
1779637963643,ask,0.024,1566.67
1779637963643,ask,0.025,1000
1779637963643,ask,0.026,9667.08
1779637963643,ask,0.027,10312.61
1779637963643,ask,0.029,2585.1
1779637963643,ask,0.035,5300
1779637963643,ask,0.036,6022
1779637963643,ask,0.037,2119.46
1779637963643,ask,0.038,3933.56
1779637963643,ask,0.055,512
1779637963643,ask,0.28,2388.7
1779637963643,ask,0.569,1392
1779637963643,ask,0.65,5329.66
1779637963643,ask,0.7,28554.33
1779637963643,ask,0.89,8453
1779637963643,ask,0.9,148310
1779637963643,ask,0.95,49507.14
1779637963643,ask,0.977,25
1779637963643,ask,0.99,55470.64
1779637991037,bid,0.023,15285.57
1779637991037,bid,0.022,45000
1779637991037,bid,0.014,2053.26
1779637991037,bid,0.004,2975.09
1779637991037,bid,0.003,8181.26
1779637991037,ask,0.024,1566.67
1779637991037,ask,0.025,1005.21
1779637991037,ask,0.026,9667.08
1779637991037,ask,0.027,10312.61
1779637991037,ask,0.029,2585.1
1779637991037,ask,0.035,5300
1779637991037,ask,0.036,6022
1779637991037,ask,0.037,2119.46
1779637991037,ask,0.038,3933.56
1779637991037,ask,0.055,512
1779637991037,ask,0.28,2388.7
1779637991037,ask,0.569,1392
1779637991037,ask,0.65,5329.66
1779637991037,ask,0.7,28554.33
1779637991037,ask,0.89,8453
1779637991037,ask,0.9,148310
1779637991037,ask,0.95,49507.14
1779637991037,ask,0.977,25
1779637991037,ask,0.99,55470.64
1779638017778,bid,0.023,15285.57
1779638017778,bid,0.022,45000
1779638017778,bid,0.014,2053.26
1779638017778,bid,0.004,2975.09
1779638017778,bid,0.003,8181.26
1779638017778,ask,0.024,1527.08
1779638017778,ask,0.025,1005.21
1779638017778,ask,0.026,9667.08
1779638017778,ask,0.027,10312.61
1779638017778,ask,0.029,2585.1
1779638017778,ask,0.035,5300
1779638017778,ask,0.036,6022
1779638017778,ask,0.037,2119.46
1779638017778,ask,0.038,3933.56
1779638017778,ask,0.055,512
1779638017778,ask,0.28,2388.7
1779638017778,ask,0.569,1392
1779638017778,ask,0.65,5329.66
1779638017778,ask,0.7,28554.33
1779638017778,ask,0.89,8453
1779638017778,ask,0.9,148310
1779638017778,ask,0.95,49507.14
1779638017778,ask,0.977,25
1779638017778,ask,0.99,55470.64
1779638047606,bid,0.023,15285.57
1779638047606,bid,0.022,45000
1779638047606,bid,0.014,2053.26
1779638047606,bid,0.004,2975.09
1779638047606,bid,0.003,8181.26
1779638047606,ask,0.024,1496.27
1779638047606,ask,0.025,1005.21
1779638047606,ask,0.026,9667.08
1779638047606,ask,0.027,10312.61
1779638047606,ask,0.029,2585.1
1779638047606,ask,0.035,5300
1779638047606,ask,0.036,6022
1779638047606,ask,0.037,2119.46
1779638047606,ask,0.038,3933.56
1779638047606,ask,0.055,512
1779638047606,ask,0.28,2388.7
1779638047606,ask,0.569,1392
1779638047606,ask,0.65,5329.66
1779638047606,ask,0.7,28554.33
1779638047606,ask,0.89,8453
1779638047606,ask,0.9,148310
1779638047606,ask,0.95,49507.14
1779638047606,ask,0.99,55470.64
1779638087000,bid,0.023,15252.57
1779638087000,bid,0.022,45000
1779638087000,bid,0.004,2975.09
1779638087000,bid,0.003,8181.26
1779638087000,ask,0.024,1500.36
1779638087000,ask,0.025,1005.21
1779638087000,ask,0.026,9667.08
1779638087000,ask,0.027,10312.61
1779638087000,ask,0.029,2585.1
1779638087000,ask,0.035,5300
1779638087000,ask,0.036,6022
1779638087000,ask,0.037,2119.46
1779638087000,ask,0.038,3933.56
1779638087000,ask,0.055,512
1779638087000,ask,0.28,2388.7
1779638087000,ask,0.569,1392
1779638087000,ask,0.65,5329.66
1779638087000,ask,0.7,28554.33
1779638087000,ask,0.89,5181
1779638087000,ask,0.9,148310
1779638087000,ask,0.95,49507.14
1779638087000,ask,0.99,55470.64
1779638118009,bid,0.023,15252.57
1779638118009,bid,0.022,45000
1779638118009,bid,0.004,2975.09
1779638118009,bid,0.003,8181.26
1779638118009,ask,0.024,1500.36
1779638118009,ask,0.025,1005.21
1779638118009,ask,0.026,9667.08
1779638118009,ask,0.027,10312.61
1779638118009,ask,0.029,2585.1
1779638118009,ask,0.035,5300
1779638118009,ask,0.036,6022
1779638118009,ask,0.037,2119.46
1779638118009,ask,0.038,3933.56
1779638118009,ask,0.055,512
1779638118009,ask,0.28,2388.7
1779638118009,ask,0.569,1392
1779638118009,ask,0.65,2787.66
1779638118009,ask,0.7,28554.33
1779638118009,ask,0.89,4817
1779638118009,ask,0.9,148310
1779638118009,ask,0.95,49507.14
1779638118009,ask,0.99,55470.64
1779638136244,bid,0.023,15285.57
1779638136244,bid,0.022,45000
1779638136244,bid,0.004,2975.09
1779638136244,bid,0.003,8181.26
1779638136244,ask,0.024,1500.36
1779638136244,ask,0.025,1005.21
1779638136244,ask,0.026,9667.08
1779638136244,ask,0.027,10312.61
1779638136244,ask,0.029,2585.1
1779638136244,ask,0.035,5300
1779638136244,ask,0.036,6022
1779638136244,ask,0.037,2119.46
1779638136244,ask,0.038,3933.56
1779638136244,ask,0.055,512
1779638136244,ask,0.28,2388.7
1779638136244,ask,0.569,1392
1779638136244,ask,0.65,5329.66
1779638136244,ask,0.7,28554.33
1779638136244,ask,0.89,8453
1779638136244,ask,0.9,148310
1779638136244,ask,0.95,49507.14
1779638136244,ask,0.977,25
1779638136244,ask,0.99,55470.64
1779638177376,bid,0.023,15279.95
1779638177376,bid,0.022,45000
1779638177376,bid,0.004,2975.09
1779638177376,bid,0.003,8181.26
1779638177376,ask,0.024,1494.75
1779638177376,ask,0.025,1005.21
1779638177376,ask,0.026,9667.08
1779638177376,ask,0.027,10312.61
1779638177376,ask,0.029,2585.1
1779638177376,ask,0.035,5300
1779638177376,ask,0.036,6022
1779638177376,ask,0.037,2119.46
1779638177376,ask,0.038,3933.56
1779638177376,ask,0.054,7.24
1779638177376,ask,0.055,512
1779638177376,ask,0.28,2388.7
1779638177376,ask,0.569,1392
1779638177376,ask,0.65,5329.66
1779638177376,ask,0.7,28554.33
1779638177376,ask,0.89,8453
1779638177376,ask,0.9,148310
1779638177376,ask,0.95,49507.14
1779638177376,ask,0.977,25
1779638177376,ask,0.99,55470.64
1779638207860,bid,0.023,15246.95
1779638207860,bid,0.022,45000
1779638207860,bid,0.004,2975.09
1779638207860,bid,0.003,8181.26
1779638207860,ask,0.024,1994.75
1779638207860,ask,0.025,1505.21
1779638207860,ask,0.026,9667.08
1779638207860,ask,0.027,10312.61
1779638207860,ask,0.029,2585.1
1779638207860,ask,0.035,5300
1779638207860,ask,0.036,6022
1779638207860,ask,0.037,2119.46
1779638207860,ask,0.038,3933.56
1779638207860,ask,0.054,7.24
1779638207860,ask,0.055,512
1779638207860,ask,0.28,2388.7
1779638207860,ask,0.569,1392
1779638207860,ask,0.65,5329.66
1779638207860,ask,0.89,6908
1779638207860,ask,0.9,148310
1779638207860,ask,0.95,49507.14
1779638207860,ask,0.977,25
1779638207860,ask,0.99,55470.64
1779638237496,bid,0.023,15279.95
1779638237496,bid,0.022,45000
1779638237496,bid,0.004,2975.09
1779638237496,bid,0.003,8181.26
1779638237496,ask,0.024,1994.75
1779638237496,ask,0.025,1505.21
1779638237496,ask,0.026,10167.08
1779638237496,ask,0.027,10312.61
1779638237496,ask,0.029,2585.1
1779638237496,ask,0.035,5300
1779638237496,ask,0.036,6022
1779638237496,ask,0.037,2119.46
1779638237496,ask,0.038,3933.56
1779638237496,ask,0.054,7.24
1779638237496,ask,0.055,512
1779638237496,ask,0.059,10070
1779638237496,ask,0.069,10050
1779638237496,ask,0.28,2388.7
1779638237496,ask,0.569,1392
1779638237496,ask,0.65,5329.66
1779638237496,ask,0.89,8453
1779638237496,ask,0.9,147810
1779638237496,ask,0.95,49507.14
1779638237496,ask,0.99,55470.64
1779638264134,bid,0.023,15279.95
1779638264134,bid,0.022,45000
1779638264134,bid,0.004,2975.09
1779638264134,bid,0.003,8181.26
1779638264134,ask,0.024,2014.89
1779638264134,ask,0.025,1505.21
1779638264134,ask,0.026,10167.08
1779638264134,ask,0.027,10312.61
1779638264134,ask,0.029,2585.1
1779638264134,ask,0.035,5000
1779638264134,ask,0.036,6022
1779638264134,ask,0.037,2119.46
1779638264134,ask,0.038,3933.56
1779638264134,ask,0.054,7.24
1779638264134,ask,0.055,512
1779638264134,ask,0.059,10070
1779638264134,ask,0.069,10050
1779638264134,ask,0.28,2388.7
1779638264134,ask,0.569,1392
1779638264134,ask,0.65,5329.66
1779638264134,ask,0.89,8453
1779638264134,ask,0.9,147810
1779638264134,ask,0.95,49507.14
1779638264134,ask,0.99,55470.64
1779638281567,bid,0.023,15279.95
1779638281567,bid,0.022,45000
1779638281567,bid,0.02,129403.98
1779638281567,bid,0.004,2975.09
1779638281567,bid,0.003,8181.26
1779638281567,ask,0.024,2014.89
1779638281567,ask,0.025,1505.21
1779638281567,ask,0.026,10167.08
1779638281567,ask,0.027,10312.61
1779638281567,ask,0.029,2585.1
1779638281567,ask,0.035,5000
1779638281567,ask,0.036,6022
1779638281567,ask,0.037,2119.46
1779638281567,ask,0.038,3933.56
1779638281567,ask,0.054,7.24
1779638281567,ask,0.055,512
1779638281567,ask,0.059,10070
1779638281567,ask,0.069,10050
1779638281567,ask,0.28,2388.7
1779638281567,ask,0.569,1392
1779638281567,ask,0.65,5329.66
1779638281567,ask,0.89,8453
1779638281567,ask,0.9,147810
1779638281567,ask,0.95,49507.14
1779638281567,ask,0.99,55470.64
1779638322938,bid,0.023,15279.95
1779638322938,bid,0.022,45000
1779638322938,bid,0.02,129403.98
1779638322938,bid,0.004,2975.09
1779638322938,bid,0.003,8181.26
1779638322938,ask,0.024,2014.89
1779638322938,ask,0.025,1505.21
1779638322938,ask,0.026,10167.08
1779638322938,ask,0.027,10312.61
1779638322938,ask,0.029,2585.1
1779638322938,ask,0.035,5000
1779638322938,ask,0.036,6022
1779638322938,ask,0.037,2119.46
1779638322938,ask,0.038,3933.56
1779638322938,ask,0.054,7.24
1779638322938,ask,0.055,512
1779638322938,ask,0.059,10070
1779638322938,ask,0.069,10050
1779638322938,ask,0.28,2388.7
1779638322938,ask,0.569,1392
1779638322938,ask,0.65,5329.66
1779638322938,ask,0.89,8453
1779638322938,ask,0.9,147810
1779638322938,ask,0.95,49507.14
1779638322938,ask,0.977,25
1779638322938,ask,0.99,55470.64
1779638358487,bid,0.023,15279.95
1779638358487,bid,0.02,129403.98
1779638358487,bid,0.004,2975.09
1779638358487,bid,0.003,8181.26
1779638358487,ask,0.024,1852.85
1779638358487,ask,0.025,1505.21
1779638358487,ask,0.026,10167.08
1779638358487,ask,0.027,10312.61
1779638358487,ask,0.029,2585.1
1779638358487,ask,0.03,2699
1779638358487,ask,0.035,5000
1779638358487,ask,0.036,6022
1779638358487,ask,0.037,2119.46
1779638358487,ask,0.038,3933.56
1779638358487,ask,0.054,7.24
1779638358487,ask,0.055,512
1779638358487,ask,0.059,5070
1779638358487,ask,0.069,10050
1779638358487,ask,0.28,2388.7
1779638358487,ask,0.569,1392
1779638358487,ask,0.65,5329.66
1779638358487,ask,0.89,8453
1779638358487,ask,0.9,147810
1779638358487,ask,0.95,49507.14
1779638358487,ask,0.977,25
1779638358487,ask,0.99,55470.64
1779638385612,bid,0.023,15279.95
1779638385612,bid,0.02,129403.98
1779638385612,ask,0.024,1873.6
1779638385612,ask,0.025,1505.21
1779638385612,ask,0.026,10167.08
1779638385612,ask,0.03,2699
